vehicle,arm,episode,Sharpe,Martin,MaxDD,Turnover/yr,Flips/yr,group,Return,peak,trough,react_day,DD_before_reaction,days_peak_to_trough,w_at_peak,panel
P1 XLK,E_2s,K2013_14_bull,1.2159580596419899,,-0.0468368464086939,,,calm_controls,0.21152332957009357,2013-05-17,2013-06-24,,-0.0468368464086939,26.0,0.830002835933788,P1
P1 XLK,E_2s,A_bull_2021,1.0949058543282344,,-0.05519270765022144,,,calm_controls,0.1134693683461816,2021-08-30,2021-11-01,2021-10-05,-0.05378346854327454,45.0,0.8520227928601892,P1
P1 XLK,E_2s,D_recent_2025plus,1.040708264035397,,-0.0746694195846681,,,calm_controls,0.25946698754542363,2025-10-29,2026-03-30,,-0.0746694195846681,104.0,0.49196394793002896,P1
P1 XLK,E_3s,FULL,0.6720370446330262,1.7875989344048528,-0.10402299929382008,2.4437465596755,1.8940421631530706,,,,,,,,,P1
P1 XLK,E_3s,E_bear_2018q4,-1.6996622843557891,,-0.08102905160478135,,,modern_folds,-0.057270633432647156,2018-10-03,2018-10-25,2018-10-11,-0.07737836973857959,17.0,0.9564556916733313,P1
P1 XLK,E_3s,X_2020_covid,0.8118594838138966,,-0.10043399640404382,,,modern_folds,0.07495577729199576,2020-02-19,2020-04-21,2020-03-03,-0.071492964162582,44.0,0.5568350131476418,P1
P1 XLK,E_3s,B_bear_2022,-1.2647380048313601,,-0.026844950354008912,,,modern_folds,-0.01075179716798036,2022-01-03,2022-01-14,2022-01-14,-0.026844950354008912,10.0,0.3839446473676471,P1
P1 XLK,E_3s,E2007_09_gfc,-0.6712873808996835,,-0.09043304874667868,,,market_factor_A0_calendar,-0.031236710497428044,2007-10-31,2008-01-08,2007-12-04,-0.05856422214703361,47.0,0.6843870950367977,P1
P1 XLK,E_3s,E2011_eu_us,-0.6015558381200493,,-0.086149147916594,,,market_factor_A0_calendar,-0.04602944883913174,2011-05-10,2011-08-19,2011-08-05,-0.06386458096983605,72.0,0.8486942843485389,P1
P1 XLK,E_3s,E2015_16_china,-0.9003554739405594,,-0.03129490077790931,,,market_factor_A0_calendar,-0.02151077018918346,2015-06-01,2015-11-13,2015-06-18,-0.018401570194817807,118.0,0.7030202570194131,P1
P1 XLK,E_3s,K2013_14_bull,1.2128684165200925,,-0.04683684640869379,,,calm_controls,0.21063036142009417,2013-05-17,2013-06-24,,-0.04683684640869379,26.0,0.830002835933788,P1
P1 XLK,E_3s,A_bull_2021,1.0949058543282344,,-0.05519270765022144,,,calm_controls,0.1134693683461816,2021-08-30,2021-11-01,2021-10-05,-0.05378346854327454,45.0,0.8520227928601892,P1
P1 XLK,E_3s,D_recent_2025plus,1.040708264035397,,-0.0746694195846681,,,calm_controls,0.25946698754542363,2025-10-29,2026-03-30,,-0.0746694195846681,104.0,0.49196394793002896,P1
P1 XLK,F_exit2,FULL,0.667024114116797,1.7364431063392287,-0.1121465842957412,2.5138635925229877,2.1712190650779104,,,,,,,,,P1
P1 XLK,F_exit2,E_bear_2018q4,-1.79364617750954,,-0.08012986760777252,,,modern_folds,-0.05597068523331439,2018-10-03,2018-10-19,2018-10-11,-0.07737836973857959,13.0,0.9564556916733313,P1
P1 XLK,F_exit2,X_2020_covid,0.9828623570663831,,-0.09866589229402356,,,modern_folds,0.08753550944841448,2020-02-19,2020-03-09,2020-03-02,-0.071492964162582,14.0,0.5568350131476418,P1
P1 XLK,F_exit2,B_bear_2022,-1.3198923798137439,,-0.021323103127499854,,,modern_folds,-0.005138634653821583,2022-01-03,2022-01-11,2022-01-11,-0.021323103127499854,7.0,0.3839446473676471,P1
P1 XLK,F_exit2,E2007_09_gfc,-0.7827082074446683,,-0.090632424553174,,,market_factor_A0_calendar,-0.03999518413436254,2007-10-31,2008-01-09,2007-12-04,-0.05856422214703361,48.0,0.6843870950367977,P1
P1 XLK,F_exit2,E2011_eu_us,-0.6015558381200493,,-0.086149147916594,,,market_factor_A0_calendar,-0.04602944883913174,2011-05-10,2011-08-19,2011-08-05,-0.06386458096983605,72.0,0.8486942843485389,P1
P1 XLK,F_exit2,E2015_16_china,-0.7369551244308477,,-0.018401570194817807,,,market_factor_A0_calendar,-0.01379580409916814,2015-06-01,2015-06-09,,-0.018401570194817807,7.0,0.7030202570194131,P1
P1 XLK,F_exit2,K2013_14_bull,1.2128684165200925,,-0.04683684640869379,,,calm_controls,0.21063036142009417,2013-05-17,2013-06-24,,-0.04683684640869379,26.0,0.830002835933788,P1
P1 XLK,F_exit2,A_bull_2021,1.1933521120786748,,-0.047468615035407224,,,calm_controls,0.12322599644039878,2021-02-12,2021-03-08,,-0.047468615035407224,16.0,0.4745462729737596,P1
P1 XLK,F_exit2,D_recent_2025plus,1.0073717818146084,,-0.07466941958466844,,,calm_controls,0.25084588853794987,2025-10-29,2026-03-30,,-0.07466941958466844,104.0,0.49196394793002896,P1
P1 XLK,F_exit1,FULL,0.6163958628549722,1.5775246549196646,-0.11252384501710067,2.665219011355324,2.540788267644363,,,,,,,,,P1
P1 XLK,F_exit1,E_bear_2018q4,-1.805884002329627,,-0.07760751833651269,,,modern_folds,-0.0529086861407988,2018-10-03,2018-10-12,2018-10-11,-0.07737836973857959,8.0,0.9564556916733313,P1
P1 XLK,F_exit1,X_2020_covid,0.8125975334311402,,-0.10358422462666417,,,modern_folds,0.07119134420519835,2020-02-19,2020-04-21,2020-02-28,-0.07168571888455444,44.0,0.5568350131476418,P1
P1 XLK,F_exit1,B_bear_2022,-1.323491105724092,,-0.022160759409856068,,,modern_folds,-0.005857128031989456,2022-01-03,2022-01-10,2022-01-10,-0.022160759409856068,6.0,0.3982314319189267,P1
P1 XLK,F_exit1,E2007_09_gfc,-0.5583415030234072,,-0.08075115582020453,,,market_factor_A0_calendar,-0.020411582787845717,2007-10-31,2008-01-08,2007-12-04,-0.05856422214703361,47.0,0.6843870950367977,P1
P1 XLK,F_exit1,E2011_eu_us,-0.8156363632416227,,-0.09519481918893735,,,market_factor_A0_calendar,-0.06084389838344373,2011-05-10,2011-10-03,2011-08-05,-0.06386458096983605,102.0,0.8486942843485389,P1
P1 XLK,F_exit1,E2015_16_china,-1.318606062961866,,-0.022353346287064535,,,market_factor_A0_calendar,-0.019838267668772724,2015-06-01,2015-10-27,2015-06-10,-0.019302451868540293,105.0,0.7161332001258236,P1
P1 XLK,F_exit1,K2013_14_bull,1.2128684165200925,,-0.04683684640869379,,,calm_controls,0.21063036142009417,2013-05-17,2013-06-24,,-0.04683684640869379,26.0,0.830002835933788,P1
P1 XLK,F_exit1,A_bull_2021,0.9954395827420914,,-0.047468615035407224,,,calm_controls,0.10005742108006221,2021-02-12,2021-03-08,,-0.047468615035407224,16.0,0.4745462729737596,P1
P1 XLK,F_exit1,D_recent_2025plus,0.7216198492162476,,-0.07466941958466855,,,calm_controls,0.19293797049722405,2025-10-29,2026-03-30,,-0.07466941958466855,104.0,0.49196394793002896,P1
P1 XLK,G_own,FULL,0.6670073962467373,1.7920675927788559,-0.11260396761290326,4.078692132196037,,,,,,,,,,P1
P1 XLK,G_own,E_bear_2018q4,-1.9616991221020819,,-0.08683260564185935,,,modern_folds,-0.06324308303377246,2018-10-03,2018-10-25,2018-10-11,-0.07495130476313827,17.0,0.9564556916733313,P1
P1 XLK,G_own,X_2020_covid,1.0590481171996131,,-0.09102477780034768,,,modern_folds,0.09165865909605087,2020-02-19,2020-04-21,2020-02-25,-0.04687858906443754,44.0,0.5568350131476418,P1
P1 XLK,G_own,B_bear_2022,-1.265724239194994,,-0.026865109438626078,,,modern_folds,-0.010773175742085805,2022-01-03,2022-01-14,2022-01-14,-0.026865109438626078,10.0,0.3839446473676471,P1
P1 XLK,G_own,E2007_09_gfc,-0.6683032348148206,,-0.08002168636226525,,,market_factor_A0_calendar,-0.027527307913750132,2007-10-31,2008-01-08,2007-11-09,-0.04583401730279191,47.0,0.6843870950367977,P1
P1 XLK,G_own,E2011_eu_us,-0.5889608636285492,,-0.08270345213036889,,,market_factor_A0_calendar,-0.04264047728320419,2011-05-10,2011-08-19,2011-08-05,-0.06389139200423488,72.0,0.8486942843485389,P1
P1 XLK,G_own,E2015_16_china,-0.9015479317674476,,-0.031320030181073766,,,market_factor_A0_calendar,-0.021538219588226104,2015-06-01,2015-11-13,2015-06-18,-0.018406875862840844,118.0,0.7030202570194131,P1
P1 XLK,G_own,K2013_14_bull,1.278566331802987,,-0.045396356101947366,,,calm_controls,0.2197995518039908,2013-05-17,2013-06-24,2013-06-21,-0.037158278713043114,26.0,0.830002835933788,P1
P1 XLK,G_own,A_bull_2021,1.1391406196688854,,-0.05531195518493004,,,calm_controls,0.11814080813866923,2021-08-30,2021-11-01,2021-09-29,-0.04496419576173216,45.0,0.8520227928601892,P1
P1 XLK,G_own,D_recent_2025plus,0.9750944482484463,,-0.07389233486811486,,,calm_controls,0.24355208042973264,2025-10-29,2026-03-30,2026-02-05,-0.05090487307448932,104.0,0.49196394793002896,P1
P1 XLK,G_spy,FULL,0.6482358289188281,1.6949662777808203,-0.1126039676129027,3.965215259139842,,,,,,,,,,P1
P1 XLK,G_spy,E_bear_2018q4,-1.9616991221020819,,-0.08683260564185935,,,modern_folds,-0.06324308303377246,2018-10-03,2018-10-25,2018-10-11,-0.07495130476313827,17.0,0.9564556916733313,P1
P1 XLK,G_spy,X_2020_covid,1.1999296235279995,,-0.08346806254013595,,,modern_folds,0.10103555340343817,2020-02-19,2020-04-21,2020-02-25,-0.04687858906443787,44.0,0.5568350131476418,P1
P1 XLK,G_spy,B_bear_2022,-1.265724239194994,,-0.026865109438626078,,,modern_folds,-0.010773175742085805,2022-01-03,2022-01-14,2022-01-14,-0.026865109438626078,10.0,0.3839446473676471,P1
P1 XLK,G_spy,E2007_09_gfc,-0.5829454144117644,,-0.08159582400898668,,,market_factor_A0_calendar,-0.021930985539212133,2007-10-31,2008-01-08,2007-11-08,-0.031527484277298234,47.0,0.6843870950367977,P1
P1 XLK,G_spy,E2011_eu_us,-0.5626615503356006,,-0.08103534383374889,,,market_factor_A0_calendar,-0.04089951426922511,2011-05-10,2011-08-19,2011-06-02,-0.035547966855021484,72.0,0.8486942843485389,P1
P1 XLK,G_spy,E2015_16_china,-0.9015479317674476,,-0.031320030181073766,,,market_factor_A0_calendar,-0.021538219588226104,2015-06-01,2015-11-13,2015-06-18,-0.018406875862840844,118.0,0.7030202570194131,P1
P1 XLK,G_spy,K2013_14_bull,1.258429050477294,,-0.04685610216784852,,,calm_controls,0.21312599022462075,2013-05-17,2013-06-24,,-0.04685610216784852,26.0,0.830002835933788,P1
P1 XLK,G_spy,A_bull_2021,1.1035347327580576,,-0.05521644831838601,,,calm_controls,0.11250812285034328,2021-08-30,2021-11-01,2021-10-05,-0.053807244622128825,45.0,0.8520227928601892,P1
P1 XLK,G_spy,D_recent_2025plus,0.8717264371066724,,-0.08864158965787172,,,calm_controls,0.22396515393721605,2025-10-29,2026-03-30,2026-02-09,-0.06568042282358322,104.0,0.49196394793002896,P1
P1 XLK,buy_hold,FULL,0.674216228900642,1.2464007232707908,-0.5307414104882456,0.0,,,,,,,,,,P1
P1 XLK,buy_hold,E_bear_2018q4,-0.3663173494039166,,-0.23769100169779322,,,modern_folds,-0.055048488305762255,2018-10-03,2018-12-24,,-0.23769100169779322,57.0,1.0,P1
P1 XLK,buy_hold,X_2020_covid,1.0412301584738566,,-0.31156294927089734,,,modern_folds,0.38086802480071036,2020-02-19,2020-03-23,,-0.31156294927089734,24.0,1.0,P1
P1 XLK,buy_hold,B_bear_2022,-0.8680763438815495,,-0.33125073676765326,,,modern_folds,-0.27724892908138987,2022-01-03,2022-10-12,,-0.33125073676765326,196.0,1.0,P1
P1 XLK,buy_hold,E2007_09_gfc,-0.4335533346917815,,-0.530741410488246,,,market_factor_A0_calendar,-0.3073263558515702,2007-10-31,2008-11-20,,-0.530741410488246,268.0,1.0,P1
P1 XLK,buy_hold,E2011_eu_us,-0.08067463187592984,,-0.15894641235240703,,,market_factor_A0_calendar,-0.03561643835616479,2011-07-26,2011-08-19,,-0.15894641235240703,19.0,1.0,P1
P1 XLK,buy_hold,E2015_16_china,0.34799430521676544,,-0.1369294605809127,,,market_factor_A0_calendar,0.04249737670514042,2015-07-20,2015-08-25,,-0.1369294605809127,27.0,1.0,P1
P1 XLK,buy_hold,K2013_14_bull,1.7056844648703178,,-0.0795454545454547,,,calm_controls,0.4872637633525061,2014-09-18,2014-10-16,,-0.0795454545454547,21.0,1.0,P1
P1 XLK,buy_hold,A_bull_2021,1.6435587614712046,,-0.0920577617328523,,,calm_controls,0.34765875561257253,2021-02-12,2021-03-08,,-0.0920577617328523,16.0,1.0,P1
P1 XLK,buy_hold,D_recent_2025plus,1.0084265815832376,,-0.2565597667638485,,,calm_controls,0.6146972063161522,2025-02-19,2025-04-08,,-0.2565597667638485,35.0,1.0,P1
P1 IWM,incumbent,FULL,0.327280128351165,0.7548376856080877,-0.12598831450929304,2.0161626723634227,1.8300294406280668,,,,,,,,,P1
P1 IWM,incumbent,E_bear_2018q4,-2.307486026472011,,-0.0598945246161352,,,modern_folds,-0.043667503061823765,2018-09-04,2018-10-10,2018-10-10,-0.0598945246161352,27.0,0.9506181447391302,P1
P1 IWM,incumbent,X_2020_covid,0.6397401435772996,,-0.10692067941731764,,,modern_folds,0.0485329514157713,2020-02-20,2020-09-24,2020-02-28,-0.07305259920634333,152.0,0.6783343776582801,P1
P1 IWM,incumbent,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,incumbent,E2007_09_gfc,-0.8315488067521172,,-0.06394352137577364,,,market_factor_A0_calendar,-0.03538844640192895,2007-10-09,2009-04-20,2007-12-04,-0.055795515324498224,385.0,0.427799193186449,P1
P1 IWM,incumbent,E2011_eu_us,-1.1064367017352437,,-0.11848505831902423,,,market_factor_A0_calendar,-0.08155575343272303,2011-05-10,2011-10-03,2011-08-05,-0.0815656327479396,102.0,0.6241029293136185,P1
P1 IWM,incumbent,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,incumbent,K2013_14_bull,0.8428233186064015,,-0.05645476953842998,,,calm_controls,0.15500165155903578,2014-01-22,2014-05-15,,-0.05645476953842998,80.0,0.7735974027158198,P1
P1 IWM,incumbent,A_bull_2021,0.6241315194986374,,-0.0669952183896062,,,calm_controls,0.059353151199784016,2021-11-08,2021-12-01,,-0.0669952183896062,17.0,0.5305399087332651,P1
P1 IWM,incumbent,D_recent_2025plus,0.6850764654375553,,-0.058359906306190035,,,calm_controls,0.17281317650817196,2026-01-22,2026-03-31,2026-03-31,-0.058359906306190035,48.0,0.5958090641121628,P1
P1 IWM,E_2s,FULL,0.327280128351165,0.7548376856080877,-0.12598831450929304,2.0161626723634227,1.8300294406280668,,,,,,,,,P1
P1 IWM,E_2s,E_bear_2018q4,-2.307486026472011,,-0.0598945246161352,,,modern_folds,-0.043667503061823765,2018-09-04,2018-10-10,2018-10-10,-0.0598945246161352,27.0,0.9506181447391302,P1
P1 IWM,E_2s,X_2020_covid,0.6397401435772996,,-0.10692067941731764,,,modern_folds,0.0485329514157713,2020-02-20,2020-09-24,2020-02-28,-0.07305259920634333,152.0,0.6783343776582801,P1
P1 IWM,E_2s,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,E_2s,E2007_09_gfc,-0.8315488067521172,,-0.06394352137577364,,,market_factor_A0_calendar,-0.03538844640192895,2007-10-09,2009-04-20,2007-12-04,-0.055795515324498224,385.0,0.427799193186449,P1
P1 IWM,E_2s,E2011_eu_us,-1.1064367017352437,,-0.11848505831902423,,,market_factor_A0_calendar,-0.08155575343272303,2011-05-10,2011-10-03,2011-08-05,-0.0815656327479396,102.0,0.6241029293136185,P1
P1 IWM,E_2s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,E_2s,K2013_14_bull,0.8428233186064015,,-0.05645476953842998,,,calm_controls,0.15500165155903578,2014-01-22,2014-05-15,,-0.05645476953842998,80.0,0.7735974027158198,P1
P1 IWM,E_2s,A_bull_2021,0.6241315194986374,,-0.0669952183896062,,,calm_controls,0.059353151199784016,2021-11-08,2021-12-01,,-0.0669952183896062,17.0,0.5305399087332651,P1
P1 IWM,E_2s,D_recent_2025plus,0.6850764654375553,,-0.058359906306190035,,,calm_controls,0.17281317650817196,2026-01-22,2026-03-31,2026-03-31,-0.058359906306190035,48.0,0.5958090641121628,P1
P1 IWM,E_3s,FULL,0.327280128351165,0.7548376856080877,-0.12598831450929304,2.0161626723634227,1.8300294406280668,,,,,,,,,P1
P1 IWM,E_3s,E_bear_2018q4,-2.307486026472011,,-0.0598945246161352,,,modern_folds,-0.043667503061823765,2018-09-04,2018-10-10,2018-10-10,-0.0598945246161352,27.0,0.9506181447391302,P1
P1 IWM,E_3s,X_2020_covid,0.6397401435772996,,-0.10692067941731764,,,modern_folds,0.0485329514157713,2020-02-20,2020-09-24,2020-02-28,-0.07305259920634333,152.0,0.6783343776582801,P1
P1 IWM,E_3s,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,E_3s,E2007_09_gfc,-0.8315488067521172,,-0.06394352137577364,,,market_factor_A0_calendar,-0.03538844640192895,2007-10-09,2009-04-20,2007-12-04,-0.055795515324498224,385.0,0.427799193186449,P1
P1 IWM,E_3s,E2011_eu_us,-1.1064367017352437,,-0.11848505831902423,,,market_factor_A0_calendar,-0.08155575343272303,2011-05-10,2011-10-03,2011-08-05,-0.0815656327479396,102.0,0.6241029293136185,P1
P1 IWM,E_3s,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,E_3s,K2013_14_bull,0.8428233186064015,,-0.05645476953842998,,,calm_controls,0.15500165155903578,2014-01-22,2014-05-15,,-0.05645476953842998,80.0,0.7735974027158198,P1
P1 IWM,E_3s,A_bull_2021,0.6241315194986374,,-0.0669952183896062,,,calm_controls,0.059353151199784016,2021-11-08,2021-12-01,,-0.0669952183896062,17.0,0.5305399087332651,P1
P1 IWM,E_3s,D_recent_2025plus,0.6850764654375553,,-0.058359906306190035,,,calm_controls,0.17281317650817196,2026-01-22,2026-03-31,2026-03-31,-0.058359906306190035,48.0,0.5958090641121628,P1
P1 IWM,F_exit2,FULL,0.2838278758673094,0.6577624460744085,-0.13380603051311346,2.154054008883389,2.324631992149166,,,,,,,,,P1
P1 IWM,F_exit2,E_bear_2018q4,-1.8216701112390925,,-0.0477705693356949,,,modern_folds,-0.031043649205064305,2018-09-04,2018-10-05,2018-10-05,-0.0477705693356949,24.0,0.9506181447391302,P1
P1 IWM,F_exit2,X_2020_covid,0.6275689932212205,,-0.09118520636293614,,,modern_folds,0.04440347108990639,2020-02-20,2020-10-30,2020-02-26,-0.05291892972687107,178.0,0.6783343776582801,P1
P1 IWM,F_exit2,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,F_exit2,E2007_09_gfc,-0.8142184313648893,,-0.058499106881939045,,,market_factor_A0_calendar,-0.028886252437437254,2007-10-09,2008-01-03,2007-12-04,-0.055795515324498224,60.0,0.427799193186449,P1
P1 IWM,F_exit2,E2011_eu_us,-1.5746294978101856,,-0.12134970428177738,,,market_factor_A0_calendar,-0.10874091680266296,2011-05-10,2011-11-25,2011-08-05,-0.0815656327479396,140.0,0.6241029293136185,P1
P1 IWM,F_exit2,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,F_exit2,K2013_14_bull,0.8428233186064015,,-0.05645476953842998,,,calm_controls,0.15500165155903578,2014-01-22,2014-05-15,,-0.05645476953842998,80.0,0.7735974027158198,P1
P1 IWM,F_exit2,A_bull_2021,0.42518528540356837,,-0.06734463159572912,,,calm_controls,0.037694949689641266,2021-11-08,2021-12-02,2021-12-02,-0.06734463159572912,18.0,0.5305399087332651,P1
P1 IWM,F_exit2,D_recent_2025plus,0.5986438856839217,,-0.053926671665326276,,,calm_controls,0.15610365966518258,2026-01-22,2026-03-23,2026-03-23,-0.053926671665326276,42.0,0.5958090641121628,P1
P1 IWM,F_exit1,FULL,0.2962941042939029,0.6615400221086611,-0.16801952321051172,2.4093829293423594,2.819234543670265,,,,,,,,,P1
P1 IWM,F_exit1,E_bear_2018q4,-1.819482326265007,,-0.042579736582224914,,,modern_folds,-0.025566776551949166,2018-09-04,2018-10-03,2018-10-03,-0.042579736582224914,22.0,0.9506181447391302,P1
P1 IWM,F_exit1,X_2020_covid,0.745835793817474,,-0.0862860498016148,,,modern_folds,0.05053177873798398,2020-02-20,2020-10-30,2020-02-26,-0.05291892972687107,178.0,0.6783343776582801,P1
P1 IWM,F_exit1,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,F_exit1,E2007_09_gfc,-0.7464929285959804,,-0.055795515324498224,,,market_factor_A0_calendar,-0.024218584206757043,2007-10-09,2007-11-26,,-0.055795515324498224,34.0,0.427799193186449,P1
P1 IWM,F_exit1,E2011_eu_us,-2.320084174292388,,-0.14004027876926972,,,market_factor_A0_calendar,-0.14544031605567131,2011-05-10,2011-12-13,2011-08-05,-0.0815656327479396,152.0,0.6241029293136185,P1
P1 IWM,F_exit1,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,F_exit1,K2013_14_bull,0.928645342154695,,-0.05645476953842998,,,calm_controls,0.17156464812908712,2014-01-22,2014-05-15,,-0.05645476953842998,80.0,0.7735974027158198,P1
P1 IWM,F_exit1,A_bull_2021,0.6401090101781273,,-0.049287339059414625,,,calm_controls,0.05922046297043049,2021-06-08,2021-07-19,,-0.049287339059414625,29.0,0.5032117809905879,P1
P1 IWM,F_exit1,D_recent_2025plus,0.6858023317390697,,-0.052322575042663244,,,calm_controls,0.1668985606055582,2026-01-22,2026-03-19,2026-03-16,-0.04703785656990134,40.0,0.5958090641121628,P1
P1 IWM,G_own,FULL,0.34878395882623153,0.8033234227114312,-0.12171625810196052,3.2497492780672252,,,,,,,,,,P1
P1 IWM,G_own,E_bear_2018q4,-2.173581015623468,,-0.055959416311001986,,,modern_folds,-0.03967385914091093,2018-09-04,2018-10-10,2018-10-05,-0.051160231288940095,27.0,0.9506181447391302,P1
P1 IWM,G_own,X_2020_covid,0.9055638782335662,,-0.0876085756577003,,,modern_folds,0.06419588706287582,2020-02-20,2020-09-24,2020-02-25,-0.04272916356366219,152.0,0.6783343776582801,P1
P1 IWM,G_own,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,G_own,E2007_09_gfc,-0.8988706517979504,,-0.06809962586376439,,,market_factor_A0_calendar,-0.03969856947537764,2007-10-09,2009-04-20,2007-10-23,-0.029218145628201242,385.0,0.427799193186449,P1
P1 IWM,G_own,E2011_eu_us,-1.1650401668801469,,-0.11615594885125335,,,market_factor_A0_calendar,-0.08077646398161387,2011-05-10,2011-10-03,2011-06-02,-0.03342229321401269,102.0,0.6241029293136185,P1
P1 IWM,G_own,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,G_own,K2013_14_bull,0.8557364689206111,,-0.053208991190995314,,,calm_controls,0.15247108680127863,2014-07-03,2014-08-04,2014-08-04,-0.053208991190995314,22.0,0.6892472861882551,P1
P1 IWM,G_own,A_bull_2021,0.7758717016098344,,-0.05740085443682641,,,calm_controls,0.07408561230831756,2021-11-08,2021-12-01,2021-11-29,-0.04769360481388929,17.0,0.5305399087332651,P1
P1 IWM,G_own,D_recent_2025plus,0.6908654972853544,,-0.05692894015739891,,,calm_controls,0.17252166593856377,2026-01-22,2026-03-31,2026-02-09,-0.030285453544502405,48.0,0.5958090641121628,P1
P1 IWM,G_spy,FULL,0.350808860716418,0.8721961800738584,-0.11671773008155106,2.991021453897745,,,,,,,,,,P1
P1 IWM,G_spy,E_bear_2018q4,-2.308000335336957,,-0.059896534882236674,,,modern_folds,-0.04367889658203883,2018-09-04,2018-10-10,2018-10-10,-0.059896534882236674,27.0,0.9506181447391302,P1
P1 IWM,G_spy,X_2020_covid,1.0420622100270507,,-0.08105983739283251,,,modern_folds,0.07387584673278269,2020-02-20,2020-09-24,2020-02-25,-0.042729163563662076,152.0,0.6783343776582801,P1
P1 IWM,G_spy,B_bear_2022,,,0.0,,,modern_folds,0.012881409782865116,2022-01-03,2022-01-03,,0.0,1.0,0.0,P1
P1 IWM,G_spy,E2007_09_gfc,-0.8266882327244924,,-0.0635458843738228,,,market_factor_A0_calendar,-0.035006045909128924,2007-10-09,2009-04-20,2007-11-08,-0.03475802664890204,385.0,0.427799193186449,P1
P1 IWM,G_spy,E2011_eu_us,-1.0620688345017137,,-0.11112577574820592,,,market_factor_A0_calendar,-0.07403850989055438,2011-05-10,2011-10-03,2011-06-02,-0.03342229321401269,102.0,0.6241029293136185,P1
P1 IWM,G_spy,E2015_16_china,,,0.0,,,market_factor_A0_calendar,0.0,2015-06-01,2015-06-01,,0.0,1.0,0.0,P1
P1 IWM,G_spy,K2013_14_bull,0.8073823370181896,,-0.052885419618251994,,,calm_controls,0.14473955229612478,2014-03-04,2014-05-15,2014-04-11,-0.0421724840434744,52.0,0.6033753620662362,P1
P1 IWM,G_spy,A_bull_2021,0.7060548855771923,,-0.057400854436826076,,,calm_controls,0.06690420329975422,2021-11-08,2021-12-01,2021-11-29,-0.047693604813888846,17.0,0.5305399087332651,P1
P1 IWM,G_spy,D_recent_2025plus,0.543568927804448,,-0.055055731570098576,,,calm_controls,0.14833218947875437,2026-01-22,2026-03-31,2026-03-31,-0.055055731570098576,48.0,0.2979045320560814,P1
P1 IWM,buy_hold,FULL,0.39061331030670055,0.5594176332139756,-0.590539319072009,0.0,,,,,,,,,,P1
P1 IWM,buy_hold,E_bear_2018q4,-0.9087843299031182,,-0.26480769230769297,,,modern_folds,-0.08844926611359338,2018-09-04,2018-12-24,,-0.26480769230769297,78.0,1.0,P1
P1 IWM,buy_hold,X_2020_covid,0.7555214623539769,,-0.40822480272021566,,,modern_folds,0.2386992308730258,2020-02-20,2020-03-23,,-0.40822480272021566,23.0,1.0,P1
P1 IWM,buy_hold,B_bear_2022,-0.7243614861595326,,-0.26924882629107905,,,modern_folds,-0.20485995529982237,2022-01-03,2022-06-16,,-0.26924882629107905,115.0,1.0,P1
P1 IWM,buy_hold,E2007_09_gfc,-0.3952170019946755,,-0.583958365222715,,,market_factor_A0_calendar,-0.3481409946885553,2007-10-09,2009-03-09,,-0.583958365222715,356.0,1.0,P1
P1 IWM,buy_hold,E2011_eu_us,-0.39960702986578067,,-0.2852233676975946,,,market_factor_A0_calendar,-0.13626655275523303,2011-07-07,2011-10-03,,-0.2852233676975946,62.0,1.0,P1
P1 IWM,buy_hold,E2015_16_china,-0.49804237333068313,,-0.2567664455995702,,,market_factor_A0_calendar,-0.0940737284181058,2015-06-23,2016-02-11,,-0.2567664455995702,162.0,1.0,P1
P1 IWM,buy_hold,K2013_14_bull,1.3025855424829955,,-0.126936190940088,,,calm_controls,0.45692090395479834,2014-07-03,2014-10-13,,-0.126936190940088,71.0,1.0,P1
